match,home_team,away_team,market_name,player_name,line,over_price,under_price,agency
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Connor McDavid,3.5,2.35,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Evan Bouchard,3.5,2.9,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Leon Draisaitl,3.5,2.08,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Zach Hyman,3.5,2.93,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Nugent-Hopkins,3.5,5.2,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Viktor Arvidsson,3.5,5.4,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mattias Ekholm,3.5,6,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jeff Skinner,3.5,7,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Frank Vatrano,2.5,1.77,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mason McTavish,2.5,2.98,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Troy Terry,2.5,2.87,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Cutter Gauthier,2.5,3.45,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jackson LaCombe,2.5,3.32,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Strome,2.5,3.14,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Trevor Zegras,2.5,3.32,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Alex Killorn,2.5,4.6,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Connor McDavid,2.5,1.52,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Evan Bouchard,2.5,1.72,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Leon Draisaitl,2.5,1.41,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Zach Hyman,2.5,1.7,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Nugent-Hopkins,2.5,2.66,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Viktor Arvidsson,2.5,2.71,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jeff Skinner,2.5,3.45,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mattias Ekholm,2.5,3.01,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Frank Vatrano,5.5,9.5,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Troy Terry,5.5,21,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Strome,5.5,34,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jackson LaCombe,5.5,41,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mason McTavish,5.5,41,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Leon Draisaitl,5.5,6,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Connor McDavid,5.5,7,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Evan Bouchard,5.5,9.5,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Zach Hyman,5.5,9.5,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Nugent-Hopkins,5.5,17,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Viktor Arvidsson,5.5,21,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mattias Ekholm,5.5,41,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Alex Killorn,0.5,1.2,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Cutter Gauthier,0.5,1.14,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Frank Vatrano,0.5,1.03,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jackson LaCombe,0.5,1.14,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mason McTavish,0.5,1.11,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Strome,0.5,1.13,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Trevor Zegras,0.5,1.14,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Troy Terry,0.5,1.11,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Connor McDavid,0.5,1.02,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Evan Bouchard,0.5,1.03,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Jeff Skinner,0.5,1.14,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Leon Draisaitl,0.5,1.01,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Mattias Ekholm,0.5,1.12,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Ryan Nugent-Hopkins,0.5,1.1,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Viktor Arvidsson,0.5,1.1,NA,Sportsbet
Edmonton Oilers v Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Player Shots on Goal,Zach Hyman,0.5,1.03,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,2.5,1.4,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,2.5,2.68,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marco Rossi,2.5,3.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marcus Johansson,2.5,4.6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vinnie Hinostroza,2.5,4,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,2.5,1.96,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,2.5,2.31,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,2.5,2.18,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,2.5,2.98,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,2.5,2.86,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,2.5,3.12,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,2.5,3.12,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marco Rossi,1.5,1.79,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,1.5,1.52,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,1.5,1.13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vinnie Hinostroza,1.5,1.88,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marcus Johansson,1.5,2.1,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,1.5,1.3,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,1.5,1.41,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,1.5,1.36,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,1.5,1.61,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,1.5,1.65,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,1.5,1.65,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,1.5,1.6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,4.5,3.45,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,4.5,10,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marco Rossi,4.5,13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vinnie Hinostroza,4.5,15,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marcus Johansson,4.5,34,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,4.5,6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,4.5,7.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,4.5,8.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,4.5,10,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,4.5,11,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,4.5,12,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,4.5,12,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,3.5,2.06,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,3.5,5.4,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marco Rossi,3.5,7.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vinnie Hinostroza,3.5,8.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marcus Johansson,3.5,9.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,3.5,3.45,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,3.5,4.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,3.5,4,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,3.5,5.5,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,3.5,6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,3.5,6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,3.5,6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,5.5,6,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,5.5,21,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,5.5,12,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,5.5,13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,5.5,13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,5.5,34,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,5.5,34,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,5.5,41,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,5.5,41,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marco Rossi,0.5,1.14,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Marcus Johansson,0.5,1.22,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Mats Zuccarello,0.5,1.1,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matt Boldy,0.5,1.01,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vinnie Hinostroza,0.5,1.17,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Brandon Montour,0.5,1.04,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jaden Schwartz,0.5,1.07,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Jared McCann,0.5,1.05,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Kaapo Kakko,0.5,1.11,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Matty Beniers,0.5,1.13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Oliver Bjorkstrand,0.5,1.13,NA,Sportsbet
Seattle Kraken v Minnesota Wild,Seattle Kraken,Minnesota Wild,Player Shots on Goal,Vince Dunn,0.5,1.11,NA,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Brady Skjei,1.5,1.65,2.15,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Steven Stamkos,2.5,2.5,1.49,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Morgan Geekie,2.5,2.23,1.61,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Elias Lindholm,2.5,2.4,1.53,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,David Pastrnak,4.5,2.22,1.61,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Mason Lohrei,1.5,1.92,1.81,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Charlie Coyle,1.5,1.89,1.83,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Jonathan Marchessault,2.5,1.81,1.93,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Filip Forsberg,3.5,2.1,1.68,Sportsbet
Boston Bruins v Nashville Predators,Boston Bruins,Nashville Predators,Player Shots on Goal,Ryan O'Reilly,1.5,1.68,2.1,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Brent Burns,2.5,2.33,1.56,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Andrei Svechnikov,2.5,2.12,1.67,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Lucas Raymond,1.5,1.48,2.54,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Mikko Rantanen,2.5,1.79,1.95,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Dylan Larkin,2.5,1.73,2.02,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Patrick Kane,2.5,2.29,1.58,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Sebastian Aho (CAR),2.5,1.88,1.85,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Seth Jarvis,2.5,2.24,1.6,Sportsbet
Detroit Red Wings v Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Player Shots on Goal,Alex DeBrincat,2.5,1.81,1.92,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Matt Coronato,1.5,1.5,2.47,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Mikael Backlund,1.5,1.62,2.2,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Blake Coleman,1.5,1.54,2.37,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Travis Konecny,2.5,1.91,1.83,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Tyson Foerster,1.5,1.75,2,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Owen Tippett,2.5,2.02,1.73,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Nazem Kadri,2.5,1.65,2.16,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Rasmus Ristolainen,1.5,2.04,1.72,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Scott Laughton,1.5,1.72,2.04,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Matvei Michkov,2.5,2.14,1.66,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Noah Cates,1.5,1.83,1.9,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,MacKenzie Weegar,1.5,1.49,2.5,Sportsbet
Philadelphia Flyers v Calgary Flames,Philadelphia Flyers,Calgary Flames,Player Shots on Goal,Andrei Kuzmenko,1.5,1.95,1.79,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Adam Fantilli,2.5,2.23,1.61,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Boone Jenner,1.5,1.51,2.45,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Zach Werenski,2.5,1.71,2.05,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Brandon Hagel,2.5,1.81,1.92,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Jake Guentzel,2.5,1.92,1.81,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Brayden Point,2.5,1.76,1.99,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Nicholas Paul,1.5,1.96,1.78,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Nikita Kucherov,3.5,2.12,1.67,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Dmitri Voronkov,1.5,1.62,2.2,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Anthony Cirelli,1.5,1.62,2.2,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Victor Hedman,2.5,2.37,1.54,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Kent Johnson,1.5,1.89,1.84,Sportsbet
Tampa Bay Lightning v Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Player Shots on Goal,Kirill Marchenko,2.5,1.89,1.84,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,William Eklund,1.5,1.71,2.05,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Dylan Cozens,2.5,2.46,1.5,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Owen Power,1.5,1.51,2.44,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Jack Quinn,1.5,1.52,2.42,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Tyler Toffoli,2.5,1.87,1.87,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Fabian Zetterlund,1.5,1.63,2.19,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Macklin Celebrini,3.5,2.33,1.56,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Alex Tuch,2.5,1.89,1.84,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Rasmus Dahlin,2.5,2.03,1.73,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Jake Walman,2.5,2.28,1.58,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Tage Thompson,3.5,2.16,1.64,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,JJ Peterka,2.5,1.74,2.01,Sportsbet
Buffalo Sabres v San Jose Sharks,Buffalo Sabres,San Jose Sharks,Player Shots on Goal,Jiri Kulich,1.5,1.55,2.35,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Brock Nelson,2.5,1.92,1.81,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Mark Scheifele,1.5,1.63,2.19,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Kyle Connor,3.5,2.2,1.62,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Tony DeAngelo,1.5,1.68,2.1,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Bo Horvat,2.5,1.74,2.01,Sportsbet
New York Islanders v Winnipeg Jets,New York Islanders,Winnipeg Jets,Player Shots on Goal,Anders Lee,2.5,1.99,1.76,Sportsbet
