match,home_team,away_team,market_name,player_name,line,over_price,under_price,agency
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Brad Marchand,0.5,3.1,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Pavel Zacha,0.5,3.9,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Elias Lindholm,0.5,4,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Morgan Geekie,0.5,4,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Charlie Coyle,0.5,5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Justin Brazeau,0.5,5.9,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Matthew Poitras,0.5,6.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Oliver Wahlstrom,0.5,6.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Trent Frederic,0.5,6.25,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Charlie McAvoy,0.5,8,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Cole Koepke,0.5,8.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,John Beecher,0.5,8.75,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Mason Lohrei,0.5,10.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Nikita Zadorov,0.5,12.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Brandon Carlo,0.5,13,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Michael Callahan,0.5,13,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Andrew Peeke,0.5,14,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Matt Boldy,1.5,9.5,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Joel Eriksson Ek,1.5,12,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Marco Rossi,1.5,14,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Mats Zuccarello,1.5,14,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Marcus Johansson,1.5,34,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Frederick Gaudreau,1.5,41,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Marcus Foligno,1.5,41,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,David Pastrnak,1.5,7,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Brad Marchand,1.5,11,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Morgan Geekie,1.5,13,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Elias Lindholm,1.5,15,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Pavel Zacha,1.5,15,NA,Sportsbet
Boston Bruins v Minnesota Wild,Boston Bruins,Minnesota Wild,Player Goals,Charlie Coyle,1.5,34,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Adam Fantilli,0.5,3.7,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Dmitri Voronkov,0.5,3.15,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Kent Johnson,0.5,3.6,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Cole Sillinger,0.5,4.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,James van Riemsdyk,0.5,4.8,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Zach Werenski,0.5,4.1,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Luca Del Bel Belluz,0.5,5.4,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Justin Danforth,0.5,6.25,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Mathieu Olivier,0.5,6,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Zach Aston-Reese,0.5,6.25,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Ivan Provorov,0.5,8.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Mikael Pyyhtia,0.5,8.25,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Sean Kuraly,0.5,8.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Kevin Labanc,0.5,9,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Denton Mateychuk,0.5,11,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Damon Severson,0.5,14,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jack Johnson,0.5,18,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jake Christiansen,0.5,19,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Tage Thompson,0.5,2.35,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Alex Tuch,0.5,3,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Dylan Cozens,0.5,3.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jack Quinn,0.5,3.9,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jason Zucker,0.5,3.2,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jiri Kulich,0.5,3.6,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,JJ Peterka,0.5,3.05,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Rasmus Dahlin,0.5,4.9,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Zach Benson,0.5,5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Peyton Krebs,0.5,6.75,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Ryan McLeod,0.5,6.25,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Beck Malenstyn,0.5,8,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Owen Power,0.5,8.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Bowen Byram,0.5,9.5,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Mattias Samuelsson,0.5,13,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Dennis Gilbert,0.5,14,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Henri Jokiharju,0.5,17,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jacob Bryson,0.5,17,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Dmitri Voronkov,1.5,12,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Adam Fantilli,1.5,13,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Kent Johnson,1.5,13,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Cole Sillinger,1.5,21,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Zach Werenski,1.5,21,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,James van Riemsdyk,1.5,34,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Luca Del Bel Belluz,1.5,41,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Tage Thompson,1.5,8,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Alex Tuch,1.5,11,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Dylan Cozens,1.5,12,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jason Zucker,1.5,12,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,JJ Peterka,1.5,12,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jiri Kulich,1.5,13,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Jack Quinn,1.5,14,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Rasmus Dahlin,1.5,34,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Zach Benson,1.5,34,NA,Sportsbet
Buffalo Sabres v Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,Player Goals,Ryan McLeod,1.5,41,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Jack Hughes,0.5,2.5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Dawson Mercer,0.5,3.8,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Jesper Bratt,0.5,3.2,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Timo Meier,0.5,3.1,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Ondrej Palat,0.5,4.7,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Stefan Noesen,0.5,4.4,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Dougie Hamilton,0.5,5.5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Erik Haula,0.5,5.1,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Paul Cotter,0.5,5.25,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Tomas Tatar,0.5,5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Justin Dowling,0.5,7.75,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Nathan Bastian,0.5,7,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Curtis Lazar,0.5,8.25,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Luke Hughes,0.5,8,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Brett Pesce,0.5,11,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Brenden Dillon,0.5,12.5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Johnathan Kovacevic,0.5,12,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Jonas Siegenthaler,0.5,14,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Sidney Crosby,0.5,2.8,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Bryan Rust,0.5,3.35,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Rickard Rakell,0.5,3.1,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Kevin Hayes,0.5,4.6,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Michael Bunting,0.5,4.1,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Anthony Beauvillier,0.5,5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Cody Glass,0.5,6,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Erik Karlsson,0.5,6.75,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Noel Acciari,0.5,6.75,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Philip Tomasino,0.5,6,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Blake Lizotte,0.5,7,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Bokondji Imama,0.5,7,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Kris Letang,0.5,9.25,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Matt Grzelcyk,0.5,9.5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Ryan Graves,0.5,10,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Pierre-Olivier Joseph,0.5,13,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Jack Hughes,1.5,9.5,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Jesper Bratt,1.5,12,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Timo Meier,1.5,12,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Dawson Mercer,1.5,14,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Stefan Noesen,1.5,21,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Erik Haula,1.5,34,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Ondrej Palat,1.5,34,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Tomas Tatar,1.5,34,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Dougie Hamilton,1.5,41,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Paul Cotter,1.5,41,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Sidney Crosby,1.5,10,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Bryan Rust,1.5,12,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Rickard Rakell,1.5,12,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Michael Bunting,1.5,17,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Kevin Hayes,1.5,21,NA,Sportsbet
Pittsburgh Penguins v New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Player Goals,Anthony Beauvillier,1.5,34,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Brady Tkachuk,0.5,2.8,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Tim Stützle,0.5,3.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Claude Giroux,0.5,4.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Drake Batherson,0.5,4,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Shane Pinto,0.5,4.9,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,David Perron,0.5,5,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Ridly Greig,0.5,5.25,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Adam Gaudette,0.5,6.5,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Michael Amadio,0.5,7.25,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Thomas Chabot,0.5,7.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Cole Reinhardt,0.5,8,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Jake Sanderson,0.5,8.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Matthew Highmore,0.5,9,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Zack Ostapchuk,0.5,9.5,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Artem Zub,0.5,11,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Travis Hamonic,0.5,13,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Tyler Kleven,0.5,16,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Nikolas Matinpalo,0.5,18,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Brayden Point,0.5,2.45,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Jake Guentzel,0.5,2.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Nikita Kucherov,0.5,2.4,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Brandon Hagel,0.5,3.05,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Anthony Cirelli,0.5,4.1,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Mitchell Chaffee,0.5,4.8,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Nicholas Paul,0.5,4.3,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Cam Atkinson,0.5,5.9,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Gage Goncalves,0.5,6.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Victor Hedman,0.5,6.75,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Michael Eyssimont,0.5,8.5,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Darren Raddysh,0.5,9,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Zemgus Girgensons,0.5,9,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Luke Glendening,0.5,10,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Nick Perbix,0.5,16,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Erik Cernak,0.5,17,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Emil Lilleberg,0.5,18,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Ryan McDonagh,0.5,18,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Brady Tkachuk,1.5,10,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Drake Batherson,1.5,14,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Tim Stützle,1.5,14,NA,Sportsbet
Tampa Bay Lightning v Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Player Goals,Claude Giroux,1.5,34,NA,Sportsbet
