id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1603971124,Under,51,4721191932,1.467,0.5,Noah Cates (Points),Colorado Avalanche,Philadelphia Flyers
1603971123,Over,50,4721191931,2.53,0.5,Noah Cates (Points),Colorado Avalanche,Philadelphia Flyers
1603971111,Over,50,4721190213,1.465,0.5,Cale Makar (Points),Colorado Avalanche,Philadelphia Flyers
1603971112,Under,51,4721190214,2.54,0.5,Cale Makar (Points),Colorado Avalanche,Philadelphia Flyers
1603971162,Over,50,4723352166,2.3,0.5,Matvei Michkov (Points),Colorado Avalanche,Philadelphia Flyers
1603971163,Under,51,4723352167,1.568,0.5,Matvei Michkov (Points),Colorado Avalanche,Philadelphia Flyers
1603971147,Over,50,4723842118,2.62,0.5,Bobby Brink (Points),Colorado Avalanche,Philadelphia Flyers
1603971148,Under,51,4723842119,1.436,0.5,Bobby Brink (Points),Colorado Avalanche,Philadelphia Flyers
1603971354,Over,52,4723982089,2.47,0.5,Leo Carlsson (Points),Anaheim Ducks,Montreal Canadiens
1603971355,Under,53,4723982090,1.485,0.5,Leo Carlsson (Points),Anaheim Ducks,Montreal Canadiens
1603971345,Over,52,4723964032,2.04,0.5,Jackson LaCombe (Points),Anaheim Ducks,Montreal Canadiens
1603971346,Under,53,4723964033,1.729,0.5,Jackson LaCombe (Points),Anaheim Ducks,Montreal Canadiens
1603971336,Over,52,4723422515,1.806,0.5,Lane Hutson (Points),Anaheim Ducks,Montreal Canadiens
1603971337,Under,53,4723422516,2.05,0.5,Lane Hutson (Points),Anaheim Ducks,Montreal Canadiens
1603971225,Over,52,4723982077,1.793,0.5,Frank Vatrano (Points),Anaheim Ducks,Montreal Canadiens
1603971226,Under,53,4723982078,1.934,0.5,Frank Vatrano (Points),Anaheim Ducks,Montreal Canadiens
1603971213,Over,52,4723974107,2.61,0.5,Robby Fabbri (Points),Anaheim Ducks,Montreal Canadiens
1603971214,Under,53,4723974108,1.438,0.5,Robby Fabbri (Points),Anaheim Ducks,Montreal Canadiens
