id,name,rot_num,line_id,price,handicap,selection,home_team,away_team
1605941950,Over,20,4815151288,4.58,0.5,Vinnie Hinostroza (Goals),Minnesota Wild,Colorado Avalanche
1605941951,Under,21,4815151290,1.141,0.5,Vinnie Hinostroza (Goals),Minnesota Wild,Colorado Avalanche
1605941938,Over,20,4815151282,3.83,0.5,Mats Zuccarello (Goals),Minnesota Wild,Colorado Avalanche
1605941939,Under,21,4815151284,1.205,0.5,Mats Zuccarello (Goals),Minnesota Wild,Colorado Avalanche
1605941995,Over,20,4815151329,2.63,0.5,Matt Boldy (Goals),Minnesota Wild,Colorado Avalanche
1605941996,Under,21,4815151330,1.432,0.5,Matt Boldy (Goals),Minnesota Wild,Colorado Avalanche
1605941977,Over,20,4815151309,3.43,0.5,Marco Rossi (Goals),Minnesota Wild,Colorado Avalanche
1605941978,Under,21,4815151315,1.256,0.5,Marco Rossi (Goals),Minnesota Wild,Colorado Avalanche
1605941965,Over,20,4815151306,4.88,0.5,Frederick Gaudreau (Goals),Minnesota Wild,Colorado Avalanche
1605941966,Under,21,4815151320,1.123,0.5,Frederick Gaudreau (Goals),Minnesota Wild,Colorado Avalanche
1605941956,Over,20,4815151289,4.45,0.5,Ryan Hartman (Goals),Minnesota Wild,Colorado Avalanche
1605941957,Under,21,4815151291,1.15,0.5,Ryan Hartman (Goals),Minnesota Wild,Colorado Avalanche
1605931448,Over,24,4815153126,3.7,0.5,Elias Pettersson (40) (Goals),Vancouver Canucks,Montreal Canadiens
1605931449,Under,25,4815153127,1.219,0.5,Elias Pettersson (40) (Goals),Vancouver Canucks,Montreal Canadiens
1605931436,Over,24,4815153118,3.87,0.5,Filip Chytil (Goals),Vancouver Canucks,Montreal Canadiens
1605931437,Under,25,4815153119,1.2,0.5,Filip Chytil (Goals),Vancouver Canucks,Montreal Canadiens
1605931424,Over,24,4815153110,4.65,0.5,Pius Suter (Goals),Vancouver Canucks,Montreal Canadiens
1605931425,Under,25,4815153111,1.137,0.5,Pius Suter (Goals),Vancouver Canucks,Montreal Canadiens
1605931415,Over,24,4815153104,3.05,0.5,Nick Suzuki (Goals),Vancouver Canucks,Montreal Canadiens
1605931416,Under,25,4815153105,1.324,0.5,Nick Suzuki (Goals),Vancouver Canucks,Montreal Canadiens
1605931394,Over,24,4815153090,3.42,0.5,Brock Boeser (Goals),Vancouver Canucks,Montreal Canadiens
1605931395,Under,25,4815153091,1.257,0.5,Brock Boeser (Goals),Vancouver Canucks,Montreal Canadiens
1605931484,Over,24,4815153157,3.7,0.5,Juraj Slafkovsky (Goals),Vancouver Canucks,Montreal Canadiens
1605931485,Under,25,4815153158,1.219,0.5,Juraj Slafkovsky (Goals),Vancouver Canucks,Montreal Canadiens
